attempt_answer_id,user_id,quiz_id,question_id,quiz_attempt_id,given_answer,question_mark,achieved_mark,minus_mark,is_correct
3938,598,9893,457,250,1708,1.00,1.00,0.00,1
3939,598,9893,453,250,1695,1.00,1.00,0.00,1
3940,598,9893,455,250,1701,1.00,0.00,0.00,0
3941,598,9893,452,250,1688,1.00,1.00,0.00,1
3942,598,9893,458,250,1715,1.00,1.00,0.00,1
3943,598,9893,451,250,1686,1.00,0.00,0.00,0
3944,598,9893,449,250,1677,1.00,0.00,0.00,0
3945,598,9893,456,250,1707,1.00,1.00,0.00,1
3946,598,9893,450,250,1680,1.00,0.00,0.00,0
3947,598,9893,454,250,1698,1.00,1.00,0.00,1
3948,91,9885,418,217,1557,1.00,1.00,0.00,1
3949,91,9885,419,217,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
3950,91,9885,420,217,1567,1.00,1.00,0.00,1
3951,91,9885,421,217,1571,1.00,1.00,0.00,1
3952,91,9885,422,217,"a:2:{i:0;s:4:"1574";i:1;s:4:"1575";}",1.00,1.00,0.00,1
3953,91,9885,423,217,1580,1.00,0.00,0.00,0
3954,91,9885,424,217,1585,1.00,0.00,0.00,0
3955,91,9885,425,217,1587,1.00,0.00,0.00,0
3956,91,9885,426,217,1591,1.00,1.00,0.00,1
3957,91,9885,427,217,"a:5:{i:0;s:4:"1596";i:1;s:4:"1597";i:2;s:4:"1599";i:3;s:4:"1595";i:4;s:4:"1598";}",1.00,0.00,0.00,0
3958,91,9885,428,217,1600,1.00,1.00,0.00,1
3959,91,9885,429,217,1603,1.00,1.00,0.00,1
3960,91,9885,430,217,1606,1.00,1.00,0.00,1
3961,91,9885,431,217,1611,1.00,1.00,0.00,1
3962,598,9893,457,250,1708,1.00,1.00,0.00,1
3963,598,9893,453,250,1695,1.00,1.00,0.00,1
3964,598,9893,455,250,1701,1.00,0.00,0.00,0
3965,598,9893,452,250,1688,1.00,1.00,0.00,1
3966,598,9893,458,250,1715,1.00,1.00,0.00,1
3967,598,9893,451,250,1686,1.00,0.00,0.00,0
3968,598,9893,449,250,1677,1.00,0.00,0.00,0
3969,598,9893,456,250,1707,1.00,1.00,0.00,1
3970,598,9893,450,250,1680,1.00,0.00,0.00,0
3971,598,9893,454,250,1698,1.00,1.00,0.00,1
3972,594,9893,457,253,1708,1.00,1.00,0.00,1
3973,594,9893,452,253,1688,1.00,1.00,0.00,1
3974,594,9893,455,253,1702,1.00,1.00,0.00,1
3975,594,9893,456,253,1704,1.00,0.00,0.00,0
3976,594,9893,454,253,1698,1.00,1.00,0.00,1
3977,594,9893,450,253,1683,1.00,0.00,0.00,0
3978,594,9893,451,253,1684,1.00,0.00,0.00,0
3979,594,9893,453,253,1695,1.00,1.00,0.00,1
3980,594,9893,458,253,1714,1.00,0.00,0.00,0
3981,594,9893,449,253,1675,1.00,0.00,0.00,0
3982,594,9893,457,253,1708,1.00,1.00,0.00,1
3983,594,9893,452,253,1688,1.00,1.00,0.00,1
3984,594,9893,455,253,1702,1.00,1.00,0.00,1
3985,594,9893,456,253,1704,1.00,0.00,0.00,0
3986,594,9893,454,253,1698,1.00,1.00,0.00,1
3987,594,9893,450,253,1683,1.00,0.00,0.00,0
3988,594,9893,451,253,1684,1.00,0.00,0.00,0
3989,594,9893,453,253,1695,1.00,1.00,0.00,1
3990,594,9893,458,253,1714,1.00,0.00,0.00,0
3991,594,9893,449,253,1675,1.00,0.00,0.00,0
3992,207,9885,418,223,1557,1.00,1.00,0.00,1
3993,207,9885,419,223,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
3994,207,9885,420,223,1567,1.00,1.00,0.00,1
3995,207,9885,421,223,1571,1.00,1.00,0.00,1
3996,207,9885,422,223,"a:2:{i:0;s:4:"1574";i:1;s:4:"1575";}",1.00,1.00,0.00,1
3997,207,9885,423,223,1577,1.00,1.00,0.00,1
3998,207,9885,424,223,1585,1.00,0.00,0.00,0
3999,207,9885,425,223,1590,1.00,0.00,0.00,0
4000,207,9885,426,223,1594,1.00,0.00,0.00,0
4001,207,9885,427,223,"a:5:{i:0;s:4:"1599";i:1;s:4:"1596";i:2;s:4:"1595";i:3;s:4:"1597";i:4;s:4:"1598";}",1.00,0.00,0.00,0
4002,207,9885,428,223,1600,1.00,1.00,0.00,1
4003,207,9885,429,223,1603,1.00,1.00,0.00,1
4004,207,9885,430,223,1606,1.00,1.00,0.00,1
4005,207,9885,431,223,1611,1.00,1.00,0.00,1
4006,589,9893,457,247,1710,1.00,0.00,0.00,0
4007,589,9893,451,247,1686,1.00,0.00,0.00,0
4008,589,9893,450,247,1681,1.00,0.00,0.00,0
4009,589,9893,458,247,1714,1.00,0.00,0.00,0
4010,589,9893,454,247,1699,1.00,0.00,0.00,0
4011,589,9893,453,247,1695,1.00,1.00,0.00,1
4012,589,9893,449,247,1677,1.00,0.00,0.00,0
4013,589,9893,456,247,1705,1.00,0.00,0.00,0
4014,589,9893,452,247,1688,1.00,1.00,0.00,1
4015,598,9893,457,250,1708,1.00,1.00,0.00,1
4016,598,9893,453,250,1695,1.00,1.00,0.00,1
4017,598,9893,455,250,1701,1.00,0.00,0.00,0
4018,598,9893,452,250,1688,1.00,1.00,0.00,1
4019,598,9893,458,250,1715,1.00,1.00,0.00,1
4020,598,9893,451,250,1686,1.00,0.00,0.00,0
4021,598,9893,449,250,1677,1.00,0.00,0.00,0
4022,598,9893,456,250,1707,1.00,1.00,0.00,1
4023,598,9893,450,250,1680,1.00,0.00,0.00,0
4024,598,9893,454,250,1698,1.00,1.00,0.00,1
4025,611,9893,451,226,1687,1.00,1.00,0.00,1
4026,611,9893,450,226,1682,1.00,1.00,0.00,1
4027,611,9893,449,226,1677,1.00,0.00,0.00,0
4028,611,9893,458,226,1715,1.00,1.00,0.00,1
4029,611,9893,455,226,1702,1.00,1.00,0.00,1
4030,611,9893,456,226,1707,1.00,1.00,0.00,1
4031,611,9893,453,226,1695,1.00,1.00,0.00,1
4032,611,9893,454,226,1698,1.00,1.00,0.00,1
4033,611,9893,457,226,1710,1.00,0.00,0.00,0
4034,611,9893,452,226,1688,1.00,1.00,0.00,1
4035,330,9628,342,188,1292,1.00,0.00,0.00,0
4036,330,9628,343,188,1293,1.00,1.00,0.00,1
4037,330,9628,338,188,1278,1.00,1.00,0.00,1
4038,330,9628,334,188,1262,1.00,0.00,0.00,0
4039,330,9628,378,188,"function (n) = n * 2 =&gt; 
",1.00,0.00,0.00,0
4040,330,9628,332,188,1254,1.00,1.00,0.00,1
4041,330,9628,388,188,1445,1.00,1.00,0.00,1
4042,330,9628,320,188,1202,1.00,1.00,0.00,1
4043,330,9628,397,188,1473,1.00,1.00,0.00,1
4044,330,9628,318,188,1195,1.00,1.00,0.00,1
4045,330,9628,389,188,1449,1.00,1.00,0.00,1
4046,330,9628,376,188,1410,1.00,0.00,0.00,0
4047,330,9628,398,188,1477,1.00,1.00,0.00,1
4048,330,9628,373,188,1399,1.00,0.00,0.00,0
4049,330,9628,365,188,"a:5:{i:0;s:4:"1371";i:1;s:4:"1373";i:2;s:4:"1372";i:3;s:4:"1374";i:4;s:4:"1375";}",1.00,0.00,0.00,0
4050,330,9628,331,188,1249,1.00,1.00,0.00,1
4051,330,9628,386,188,1435,1.00,1.00,0.00,1
4052,330,9628,319,188,1199,1.00,1.00,0.00,1
4053,330,9628,337,188,1275,1.00,1.00,0.00,1
4054,330,9628,340,188,1285,1.00,1.00,0.00,1
4055,330,9628,377,188,"let a = a + b =&gt;
let b = a + b =&gt;",1.00,0.00,0.00,0
4056,330,9628,392,188,1456,1.00,1.00,0.00,1
4057,330,9628,363,188,1367,1.00,1.00,0.00,1
4058,330,9628,383,188,1424,1.00,1.00,0.00,1
4059,330,9628,379,188,1414,1.00,1.00,0.00,1
4060,330,9628,323,188,1210,1.00,1.00,0.00,1
4061,330,9628,335,188,1266,1.00,1.00,0.00,1
4062,330,9628,325,188,1218,1.00,1.00,0.00,1
4063,330,9628,393,188,1458,1.00,0.00,0.00,0
4064,330,9628,371,188,1392,1.00,0.00,0.00,0
4065,330,9628,341,188,1288,1.00,0.00,0.00,0
4066,330,9628,372,188,1397,1.00,0.00,0.00,0
4067,330,9628,375,188,1407,1.00,1.00,0.00,1
4068,330,9628,333,188,1258,1.00,1.00,0.00,1
4069,330,9628,394,188,1462,1.00,1.00,0.00,1
4070,330,9628,367,188,1381,1.00,0.00,0.00,0
4071,330,9628,374,188,1404,1.00,1.00,0.00,1
4072,330,9628,324,188,1216,1.00,1.00,0.00,1
4073,330,9628,382,188,1419,1.00,1.00,0.00,1
4074,330,9628,368,188,1384,1.00,1.00,0.00,1
4075,330,9628,395,188,1465,1.00,1.00,0.00,1
4076,330,9628,322,188,1209,1.00,1.00,0.00,1
4077,330,9628,370,188,1388,1.00,1.00,0.00,1
4078,330,9628,387,188,1439,1.00,1.00,0.00,1
4079,330,9628,391,188,1453,1.00,1.00,0.00,1
4080,330,9628,369,188,1387,1.00,1.00,0.00,1
4081,330,9628,384,188,1427,1.00,1.00,0.00,1
4082,330,9628,321,188,1205,1.00,1.00,0.00,1
4083,330,9628,364,188,1369,1.00,1.00,0.00,1
4084,330,9628,396,188,1472,1.00,0.00,0.00,0
4085,330,9628,390,188,1451,1.00,1.00,0.00,1
4086,330,9628,366,188,1377,1.00,1.00,0.00,1
4087,330,9628,336,188,1270,1.00,1.00,0.00,1
4088,330,9628,385,188,1433,1.00,1.00,0.00,1
4089,33,9872,413,277,1537,1.00,1.00,0.00,1
4090,33,9872,414,277,1542,1.00,1.00,0.00,1
4091,33,9872,415,277,1547,1.00,1.00,0.00,1
4092,33,9872,416,277,1549,1.00,1.00,0.00,1
4093,33,9872,417,277,1556,1.00,1.00,0.00,1
4094,553,9893,449,258,1677,1.00,0.00,0.00,0
4095,553,9893,454,258,1698,1.00,1.00,0.00,1
4096,553,9893,455,258,1701,1.00,0.00,0.00,0
4097,553,9893,452,258,1688,1.00,1.00,0.00,1
4098,553,9893,453,258,1695,1.00,1.00,0.00,1
4099,553,9893,456,258,1706,1.00,0.00,0.00,0
4100,553,9893,457,258,1711,1.00,0.00,0.00,0
4101,553,9893,458,258,1714,1.00,0.00,0.00,0
4102,553,9893,450,258,1682,1.00,1.00,0.00,1
4103,562,9893,452,263,1688,1.00,1.00,0.00,1
4104,562,9893,449,263,1677,1.00,0.00,0.00,0
4105,562,9893,457,263,1709,1.00,0.00,0.00,0
4106,562,9893,458,263,1714,1.00,0.00,0.00,0
4107,562,9893,456,263,1707,1.00,1.00,0.00,1
4108,562,9893,450,263,1683,1.00,0.00,0.00,0
4109,562,9893,451,263,1684,1.00,0.00,0.00,0
4110,562,9893,455,263,1701,1.00,0.00,0.00,0
4111,562,9893,454,263,1699,1.00,0.00,0.00,0
4112,562,9893,453,263,1695,1.00,1.00,0.00,1
4113,611,9893,451,226,1687,1.00,1.00,0.00,1
4114,611,9893,450,226,1682,1.00,1.00,0.00,1
4115,611,9893,449,226,1677,1.00,0.00,0.00,0
4116,611,9893,458,226,1715,1.00,1.00,0.00,1
4117,611,9893,455,226,1702,1.00,1.00,0.00,1
4118,611,9893,456,226,1707,1.00,1.00,0.00,1
4119,611,9893,453,226,1695,1.00,1.00,0.00,1
4120,611,9893,454,226,1698,1.00,1.00,0.00,1
4121,611,9893,457,226,1710,1.00,0.00,0.00,0
4122,611,9893,452,226,1688,1.00,1.00,0.00,1
4123,563,9893,457,256,1709,1.00,0.00,0.00,0
4124,563,9893,449,256,1677,1.00,0.00,0.00,0
4125,563,9893,451,256,1685,1.00,0.00,0.00,0
4126,563,9893,454,256,1698,1.00,1.00,0.00,1
4127,563,9893,453,256,1692,1.00,0.00,0.00,0
4128,563,9893,458,256,1715,1.00,1.00,0.00,1
4129,563,9893,456,256,1707,1.00,1.00,0.00,1
4130,563,9893,452,256,1688,1.00,1.00,0.00,1
4131,563,9893,455,256,1702,1.00,1.00,0.00,1
4132,563,9893,450,256,1682,1.00,1.00,0.00,1
4133,566,9893,454,236,1698,1.00,1.00,0.00,1
4134,566,9893,457,236,1710,1.00,0.00,0.00,0
4135,566,9893,452,236,1688,1.00,1.00,0.00,1
4136,566,9893,449,236,1677,1.00,0.00,0.00,0
4137,566,9893,456,236,1704,1.00,0.00,0.00,0
4138,566,9893,453,236,1695,1.00,1.00,0.00,1
4139,566,9893,455,236,1701,1.00,0.00,0.00,0
4140,566,9893,451,236,1684,1.00,0.00,0.00,0
4141,566,9893,458,236,1715,1.00,1.00,0.00,1
4142,566,9893,450,236,1682,1.00,1.00,0.00,1
4143,566,9893,454,236,1698,1.00,1.00,0.00,1
4144,566,9893,457,236,1710,1.00,0.00,0.00,0
4145,566,9893,452,236,1688,1.00,1.00,0.00,1
4146,566,9893,449,236,1677,1.00,0.00,0.00,0
4147,566,9893,456,236,1704,1.00,0.00,0.00,0
4148,566,9893,453,236,1695,1.00,1.00,0.00,1
4149,566,9893,455,236,1701,1.00,0.00,0.00,0
4150,566,9893,451,236,1684,1.00,0.00,0.00,0
4151,566,9893,458,236,1715,1.00,1.00,0.00,1
4152,566,9893,450,236,1682,1.00,1.00,0.00,1
4153,586,9893,455,227,1702,1.00,1.00,0.00,1
4154,586,9893,454,227,1698,1.00,1.00,0.00,1
4155,586,9893,452,227,1688,1.00,1.00,0.00,1
4156,586,9893,449,227,1677,1.00,0.00,0.00,0
4157,586,9893,458,227,1715,1.00,1.00,0.00,1
4158,586,9893,457,227,1708,1.00,1.00,0.00,1
4159,586,9893,453,227,1695,1.00,1.00,0.00,1
4160,586,9893,456,227,1707,1.00,1.00,0.00,1
4161,586,9893,450,227,1680,1.00,0.00,0.00,0
4162,586,9893,451,227,1687,1.00,1.00,0.00,1
4163,40,9628,318,190,1195,1.00,1.00,0.00,1
4164,40,9628,319,190,1199,1.00,1.00,0.00,1
4165,40,9628,320,190,1202,1.00,1.00,0.00,1
4166,40,9628,321,190,1205,1.00,1.00,0.00,1
4167,40,9628,322,190,1209,1.00,1.00,0.00,1
4168,40,9628,323,190,1210,1.00,1.00,0.00,1
4169,40,9628,324,190,1216,1.00,1.00,0.00,1
4170,40,9628,325,190,1218,1.00,1.00,0.00,1
4171,40,9628,331,190,1249,1.00,1.00,0.00,1
4172,40,9628,332,190,1254,1.00,1.00,0.00,1
4173,40,9628,333,190,1258,1.00,1.00,0.00,1
4174,40,9628,334,190,1263,1.00,1.00,0.00,1
4175,40,9628,335,190,1266,1.00,1.00,0.00,1
4176,40,9628,336,190,1270,1.00,1.00,0.00,1
4177,40,9628,337,190,1275,1.00,1.00,0.00,1
4178,40,9628,338,190,1278,1.00,1.00,0.00,1
4179,40,9628,340,190,1286,1.00,0.00,0.00,0
4180,40,9628,341,190,1289,1.00,1.00,0.00,1
4181,40,9628,342,190,1291,1.00,1.00,0.00,1
4182,40,9628,343,190,1294,1.00,0.00,0.00,0
4183,40,9628,363,190,1367,1.00,1.00,0.00,1
4184,40,9628,364,190,1370,1.00,0.00,0.00,0
4185,40,9628,365,190,"a:5:{i:0;s:4:"1375";i:1;s:4:"1372";i:2;s:4:"1374";i:3;s:4:"1371";i:4;s:4:"1373";}",1.00,0.00,0.00,0
4186,40,9628,366,190,1377,1.00,1.00,0.00,1
4187,40,9628,367,190,1380,1.00,1.00,0.00,1
4188,40,9628,368,190,1384,1.00,1.00,0.00,1
4189,40,9628,369,190,1387,1.00,1.00,0.00,1
4190,40,9628,370,190,1388,1.00,1.00,0.00,1
4191,40,9628,371,190,1391,1.00,1.00,0.00,1
4192,40,9628,372,190,1395,1.00,0.00,0.00,0
4193,40,9628,373,190,1398,1.00,1.00,0.00,1
4194,40,9628,374,190,1404,1.00,1.00,0.00,1
4195,40,9628,376,190,1412,1.00,1.00,0.00,1
4196,40,9628,377,190,"function (a,b) =&gt; { a + b };",1.00,0.00,0.00,0
4197,40,9628,378,190,"function n =&gt; n*2;",1.00,0.00,0.00,0
4198,40,9628,379,190,1414,1.00,1.00,0.00,1
4199,40,9628,382,190,1419,1.00,1.00,0.00,1
4200,40,9628,383,190,1424,1.00,1.00,0.00,1
4201,40,9628,384,190,1427,1.00,1.00,0.00,1
4202,40,9628,385,190,1433,1.00,1.00,0.00,1
4203,40,9628,386,190,1435,1.00,1.00,0.00,1
4204,40,9628,387,190,1439,1.00,1.00,0.00,1
4205,40,9628,388,190,1445,1.00,1.00,0.00,1
4206,40,9628,389,190,1449,1.00,1.00,0.00,1
4207,40,9628,390,190,1451,1.00,1.00,0.00,1
4208,40,9628,391,190,1453,1.00,1.00,0.00,1
4209,40,9628,392,190,1456,1.00,1.00,0.00,1
4210,40,9628,393,190,1457,1.00,1.00,0.00,1
4211,40,9628,394,190,1462,1.00,1.00,0.00,1
4212,40,9628,395,190,1465,1.00,1.00,0.00,1
4213,40,9628,396,190,1469,1.00,1.00,0.00,1
4214,40,9628,397,190,1473,1.00,1.00,0.00,1
4215,40,9628,398,190,1477,1.00,1.00,0.00,1
4216,40,9628,318,190,1195,1.00,1.00,0.00,1
4217,40,9628,319,190,1199,1.00,1.00,0.00,1
4218,40,9628,320,190,1202,1.00,1.00,0.00,1
4219,40,9628,321,190,1205,1.00,1.00,0.00,1
4220,40,9628,322,190,1209,1.00,1.00,0.00,1
4221,40,9628,323,190,1210,1.00,1.00,0.00,1
4222,40,9628,324,190,1216,1.00,1.00,0.00,1
4223,40,9628,325,190,1218,1.00,1.00,0.00,1
4224,40,9628,331,190,1249,1.00,1.00,0.00,1
4225,40,9628,332,190,1254,1.00,1.00,0.00,1
4226,40,9628,333,190,1258,1.00,1.00,0.00,1
4227,40,9628,334,190,1263,1.00,1.00,0.00,1
4228,40,9628,335,190,1266,1.00,1.00,0.00,1
4229,40,9628,336,190,1270,1.00,1.00,0.00,1
4230,40,9628,337,190,1275,1.00,1.00,0.00,1
4231,40,9628,338,190,1278,1.00,1.00,0.00,1
4232,40,9628,340,190,1286,1.00,0.00,0.00,0
4233,40,9628,341,190,1289,1.00,1.00,0.00,1
4234,40,9628,342,190,1291,1.00,1.00,0.00,1
4235,40,9628,343,190,1294,1.00,0.00,0.00,0
4236,40,9628,363,190,1367,1.00,1.00,0.00,1
4237,40,9628,364,190,1370,1.00,0.00,0.00,0
4238,40,9628,365,190,"a:5:{i:0;s:4:"1375";i:1;s:4:"1372";i:2;s:4:"1374";i:3;s:4:"1371";i:4;s:4:"1373";}",1.00,0.00,0.00,0
4239,40,9628,366,190,1377,1.00,1.00,0.00,1
4240,40,9628,367,190,1380,1.00,1.00,0.00,1
4241,40,9628,368,190,1384,1.00,1.00,0.00,1
4242,40,9628,369,190,1387,1.00,1.00,0.00,1
4243,40,9628,370,190,1388,1.00,1.00,0.00,1
4244,40,9628,371,190,1391,1.00,1.00,0.00,1
4245,40,9628,372,190,1395,1.00,0.00,0.00,0
4246,40,9628,373,190,1398,1.00,1.00,0.00,1
4247,40,9628,374,190,1404,1.00,1.00,0.00,1
4248,40,9628,376,190,1412,1.00,1.00,0.00,1
4249,40,9628,377,190,"function (a,b) =&gt; { a + b };",1.00,0.00,0.00,0
4250,40,9628,378,190,"function n =&gt; n*2;",1.00,0.00,0.00,0
4251,40,9628,379,190,1414,1.00,1.00,0.00,1
4252,40,9628,382,190,1419,1.00,1.00,0.00,1
4253,40,9628,383,190,1424,1.00,1.00,0.00,1
4254,40,9628,384,190,1427,1.00,1.00,0.00,1
4255,40,9628,385,190,1433,1.00,1.00,0.00,1
4256,40,9628,386,190,1435,1.00,1.00,0.00,1
4257,40,9628,387,190,1439,1.00,1.00,0.00,1
4258,40,9628,388,190,1445,1.00,1.00,0.00,1
4259,40,9628,389,190,1449,1.00,1.00,0.00,1
4260,40,9628,390,190,1451,1.00,1.00,0.00,1
4261,40,9628,391,190,1453,1.00,1.00,0.00,1
4262,40,9628,392,190,1456,1.00,1.00,0.00,1
4263,40,9628,393,190,1457,1.00,1.00,0.00,1
4264,40,9628,394,190,1462,1.00,1.00,0.00,1
4265,40,9628,395,190,1465,1.00,1.00,0.00,1
4266,40,9628,396,190,1469,1.00,1.00,0.00,1
4267,40,9628,397,190,1473,1.00,1.00,0.00,1
4268,40,9628,398,190,1477,1.00,1.00,0.00,1
4269,393,9893,451,255,1687,1.00,1.00,0.00,1
4270,393,9893,457,255,1710,1.00,0.00,0.00,0
4271,393,9893,454,255,1696,1.00,0.00,0.00,0
4272,393,9893,456,255,1707,1.00,1.00,0.00,1
4273,393,9893,449,255,1677,1.00,0.00,0.00,0
4274,393,9893,458,255,1712,1.00,0.00,0.00,0
4275,393,9893,453,255,1695,1.00,1.00,0.00,1
4276,393,9893,452,255,1689,1.00,0.00,0.00,0
4277,393,9893,455,255,1701,1.00,0.00,0.00,0
4278,393,9893,450,255,1680,1.00,0.00,0.00,0
4279,393,9893,451,255,1687,1.00,1.00,0.00,1
4280,393,9893,457,255,1710,1.00,0.00,0.00,0
4281,393,9893,454,255,1696,1.00,0.00,0.00,0
4282,393,9893,456,255,1707,1.00,1.00,0.00,1
4283,393,9893,449,255,1677,1.00,0.00,0.00,0
4284,393,9893,458,255,1712,1.00,0.00,0.00,0
4285,393,9893,453,255,1695,1.00,1.00,0.00,1
4286,393,9893,452,255,1689,1.00,0.00,0.00,0
4287,393,9893,455,255,1701,1.00,0.00,0.00,0
4288,393,9893,450,255,1680,1.00,0.00,0.00,0
4289,558,9893,455,225,1702,1.00,1.00,0.00,1
4290,558,9893,450,225,1682,1.00,1.00,0.00,1
4291,558,9893,452,225,1688,1.00,1.00,0.00,1
4292,558,9893,456,225,1707,1.00,1.00,0.00,1
4293,558,9893,449,225,1677,1.00,0.00,0.00,0
4294,558,9893,458,225,1714,1.00,0.00,0.00,0
4295,558,9893,453,225,1695,1.00,1.00,0.00,1
4296,558,9893,451,225,1687,1.00,1.00,0.00,1
4297,558,9893,454,225,1699,1.00,0.00,0.00,0
4298,558,9893,457,225,1708,1.00,1.00,0.00,1
4299,579,9893,454,240,1698,1.00,1.00,0.00,1
4300,579,9893,449,240,1677,1.00,0.00,0.00,0
4301,579,9893,453,240,1695,1.00,1.00,0.00,1
4302,579,9893,455,240,1701,1.00,0.00,0.00,0
4303,579,9893,457,240,1709,1.00,0.00,0.00,0
4304,579,9893,451,240,1685,1.00,0.00,0.00,0
4305,579,9893,458,240,1715,1.00,1.00,0.00,1
4306,579,9893,452,240,1688,1.00,1.00,0.00,1
4307,579,9893,456,240,1707,1.00,1.00,0.00,1
4308,579,9893,450,240,1682,1.00,1.00,0.00,1
4309,534,9893,449,261,1677,1.00,0.00,0.00,0
4310,534,9893,455,261,1700,1.00,0.00,0.00,0
4311,534,9893,450,261,1683,1.00,0.00,0.00,0
4312,534,9893,453,261,1692,1.00,0.00,0.00,0
4313,534,9893,456,261,1704,1.00,0.00,0.00,0
4314,534,9893,452,261,1688,1.00,1.00,0.00,1
4315,534,9893,451,261,1684,1.00,0.00,0.00,0
4316,534,9893,458,261,1714,1.00,0.00,0.00,0
4317,534,9893,454,261,1698,1.00,1.00,0.00,1
4318,534,9893,457,261,1708,1.00,1.00,0.00,1
4319,579,9893,454,240,1698,1.00,1.00,0.00,1
4320,579,9893,449,240,1677,1.00,0.00,0.00,0
4321,579,9893,453,240,1695,1.00,1.00,0.00,1
4322,579,9893,455,240,1701,1.00,0.00,0.00,0
4323,579,9893,457,240,1709,1.00,0.00,0.00,0
4324,579,9893,451,240,1685,1.00,0.00,0.00,0
4325,579,9893,458,240,1715,1.00,1.00,0.00,1
4326,579,9893,452,240,1688,1.00,1.00,0.00,1
4327,579,9893,456,240,1707,1.00,1.00,0.00,1
4328,579,9893,450,240,1682,1.00,1.00,0.00,1
4329,567,9893,457,246,1709,1.00,0.00,0.00,0
4330,567,9893,450,246,1683,1.00,0.00,0.00,0
4331,567,9893,449,246,1677,1.00,0.00,0.00,0
4332,567,9893,455,246,1701,1.00,0.00,0.00,0
4333,567,9893,454,246,1699,1.00,0.00,0.00,0
4334,567,9893,451,246,1687,1.00,1.00,0.00,1
4335,567,9893,452,246,1688,1.00,1.00,0.00,1
4336,567,9893,458,246,1715,1.00,1.00,0.00,1
4337,567,9893,456,246,1707,1.00,1.00,0.00,1
4338,567,9893,453,246,1695,1.00,1.00,0.00,1
4339,567,9893,457,246,1709,1.00,0.00,0.00,0
4340,567,9893,450,246,1683,1.00,0.00,0.00,0
4341,567,9893,449,246,1677,1.00,0.00,0.00,0
4342,567,9893,455,246,1701,1.00,0.00,0.00,0
4343,567,9893,454,246,1699,1.00,0.00,0.00,0
4344,567,9893,451,246,1687,1.00,1.00,0.00,1
4345,567,9893,452,246,1688,1.00,1.00,0.00,1
4346,567,9893,458,246,1715,1.00,1.00,0.00,1
4347,567,9893,456,246,1707,1.00,1.00,0.00,1
4348,567,9893,453,246,1695,1.00,1.00,0.00,1
4349,330,9882,404,282,1502,1.00,1.00,0.00,1
4350,330,9882,405,282,1508,1.00,1.00,0.00,1
4351,330,9882,406,282,1512,1.00,1.00,0.00,1
4352,330,9882,407,282,1516,1.00,1.00,0.00,1
4353,330,9882,408,282,1517,1.00,1.00,0.00,1
4354,330,9882,409,282,1524,1.00,1.00,0.00,1
4355,330,9882,410,282,1527,1.00,0.00,0.00,0
4356,330,9882,411,282,1529,1.00,1.00,0.00,1
4357,330,9882,412,282,1536,1.00,1.00,0.00,1
4358,534,9893,449,261,1677,1.00,0.00,0.00,0
4359,534,9893,455,261,1700,1.00,0.00,0.00,0
4360,534,9893,450,261,1683,1.00,0.00,0.00,0
4361,534,9893,453,261,1692,1.00,0.00,0.00,0
4362,534,9893,456,261,1704,1.00,0.00,0.00,0
4363,534,9893,452,261,1688,1.00,1.00,0.00,1
4364,534,9893,451,261,1684,1.00,0.00,0.00,0
4365,534,9893,458,261,1714,1.00,0.00,0.00,0
4366,534,9893,454,261,1698,1.00,1.00,0.00,1
4367,534,9893,457,261,1708,1.00,1.00,0.00,1
4368,91,9888,438,280,1634,1.00,1.00,0.00,1
4369,91,9888,439,280,"a:2:{i:0;s:4:"1639";i:1;s:4:"1638";}",1.00,0.00,0.00,0
4370,91,9888,440,280,"a:2:{i:0;s:4:"1640";i:1;s:4:"1641";}",1.00,1.00,0.00,1
4371,91,9888,441,280,"a:5:{i:0;s:4:"1644";i:1;s:4:"1645";i:2;s:4:"1646";i:3;s:4:"1647";i:4;s:4:"1648";}",1.00,1.00,0.00,1
4372,91,9888,442,280,"a:6:{i:0;s:4:"1649";i:1;s:4:"1650";i:2;s:4:"1651";i:3;s:4:"1652";i:4;s:4:"1653";i:5;s:4:"1654";}",1.00,1.00,0.00,1
4373,91,9888,443,280,1655,1.00,1.00,0.00,1
4374,574,9893,453,233,1695,1.00,1.00,0.00,1
4375,574,9893,452,233,1688,1.00,1.00,0.00,1
4376,574,9893,450,233,1683,1.00,0.00,0.00,0
4377,574,9893,457,233,1710,1.00,0.00,0.00,0
4378,574,9893,456,233,1704,1.00,0.00,0.00,0
4379,574,9893,449,233,1677,1.00,0.00,0.00,0
4380,574,9893,454,233,1698,1.00,1.00,0.00,1
4381,574,9893,458,233,1715,1.00,1.00,0.00,1
4382,574,9893,455,233,1701,1.00,0.00,0.00,0
4383,574,9893,451,233,1686,1.00,0.00,0.00,0
4384,278,9885,418,278,1557,1.00,1.00,0.00,1
4385,278,9885,419,278,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
4386,278,9885,420,278,1567,1.00,1.00,0.00,1
4387,278,9885,421,278,1571,1.00,1.00,0.00,1
4388,278,9885,422,278,"a:2:{i:0;s:4:"1574";i:1;s:4:"1575";}",1.00,1.00,0.00,1
4389,278,9885,423,278,1577,1.00,1.00,0.00,1
